lib,trial,test_group,type,region,thread_ms,real_ms,iters,total_cpu_ms,total_real_ms,soft_faults,hard_faults
lua,41,loop,perf,Open,1.266,1.280,1,,,
lua,41,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,0.110,0.110,1000,,,
lua,41,loop,perf,Close,0.108,0.109,1,,,
lua,41,loop,function,parse multiple values of the same table,,,1,3.489,3.658,91,0
confh,42,loop,perf,Open,1.416,1.439,1,,,
confh,42,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,1.822,1.832,1000,,,
confh,42,loop,perf,Close,0.121,0.121,1,,,
confh,42,loop,function,parse multiple values of the same table,,,1,7.730,8.022,92,0
lua,42,loop,perf,Open,1.587,1.657,1,,,
lua,42,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,0.115,0.115,1000,,,
lua,42,loop,perf,Close,0.103,0.103,1,,,
lua,42,loop,function,parse multiple values of the same table,,,1,3.398,3.670,90,0
confh,43,loop,perf,Open,1.343,1.357,1,,,
confh,43,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,1.626,1.661,1000,,,
confh,43,loop,perf,Close,0.113,0.118,1,,,
confh,43,loop,function,parse multiple values of the same table,,,1,7.101,7.451,92,0
lua,43,loop,perf,Open,1.248,1.269,1,,,
lua,43,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,0.107,0.107,1000,,,
lua,43,loop,perf,Close,0.107,0.108,1,,,
lua,43,loop,function,parse multiple values of the same table,,,1,3.537,3.766,91,0
confh,44,loop,perf,Open,1.166,1.177,1,,,
confh,44,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,1.181,1.192,1000,,,
confh,44,loop,perf,Close,0.082,0.082,1,,,
confh,44,loop,function,parse multiple values of the same table,,,1,5.834,6.064,93,0
lua,44,loop,perf,Open,1.234,1.259,1,,,
lua,44,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,0.112,0.121,1000,,,
lua,44,loop,perf,Close,0.115,0.115,1,,,
lua,44,loop,function,parse multiple values of the same table,,,1,3.511,3.702,91,0
confh,45,loop,perf,Open,1.372,1.387,1,,,
confh,45,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,1.699,1.730,1000,,,
confh,45,loop,perf,Close,0.091,0.091,1,,,
confh,45,loop,function,parse multiple values of the same table,,,1,6.894,7.233,92,0
lua,45,loop,perf,Open,1.429,1.467,1,,,
lua,45,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,0.125,0.125,1000,,,
lua,45,loop,perf,Close,0.127,0.136,1,,,
lua,45,loop,function,parse multiple values of the same table,,,1,3.812,4.050,91,0
confh,46,loop,perf,Open,1.271,1.290,1,,,
confh,46,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,1.728,1.758,1000,,,
confh,46,loop,perf,Close,0.092,0.092,1,,,
confh,46,loop,function,parse multiple values of the same table,,,1,6.649,6.971,92,0
lua,46,loop,perf,Open,1.389,1.403,1,,,
lua,46,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,0.108,0.108,1000,,,
lua,46,loop,perf,Close,0.113,0.113,1,,,
lua,46,loop,function,parse multiple values of the same table,,,1,3.624,3.842,91,0
confh,47,loop,perf,Open,1.391,1.402,1,,,
confh,47,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,1.405,1.423,1000,,,
confh,47,loop,perf,Close,0.089,0.089,1,,,
confh,47,loop,function,parse multiple values of the same table,,,1,6.286,6.508,91,0
lua,47,loop,perf,Open,1.355,1.376,1,,,
lua,47,loop,perf,Get Int: Table.table.table.table.table.table.table.table.table.%%d.number,0.109,0.109,1000,,,
lua,47,loop,perf,Close,0.117,0.137,1,,,
