lib,trial,test_group,type,region,thread_ms,real_ms,iters,total_cpu_ms,total_real_ms,soft_faults,hard_faults
lua,3,nesting,perf,Get Int: Table.table.number,0.057,0.057,1000,,,
lua,3,nesting,perf,Get Int: Table.table.table.number,0.056,0.056,1000,,,
lua,3,nesting,perf,Get Int: Table.table.table.table.number,0.057,0.057,1000,,,
lua,3,nesting,perf,Get Int: Table.table.table.table.table.number,0.063,0.063,1000,,,
lua,3,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.069,0.069,1000,,,
lua,3,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.076,0.076,1000,,,
lua,3,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.078,0.078,1000,,,
lua,3,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.071,0.072,1000,,,
lua,3,nesting,perf,Close,0.030,0.030,1,,,
lua,3,nesting,function,parse nested lua tables,,,1,2.150,2.429,62,0
confh,4,nesting,perf,Open,0.401,0.428,1,,,
confh,4,nesting,perf,Get Int: Number,0.183,0.182,1000,,,
confh,4,nesting,perf,Get Int: Table.number,0.284,0.284,1000,,,
confh,4,nesting,perf,Get Int: Table.table.number,0.387,0.393,1000,,,
confh,4,nesting,perf,Get Int: Table.table.table.number,0.482,0.482,1000,,,
confh,4,nesting,perf,Get Int: Table.table.table.table.number,0.695,0.702,1000,,,
confh,4,nesting,perf,Get Int: Table.table.table.table.table.number,0.650,0.650,1000,,,
confh,4,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.824,0.829,1000,,,
confh,4,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.915,0.921,1000,,,
confh,4,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.969,0.976,1000,,,
confh,4,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,1.113,1.120,1000,,,
confh,4,nesting,perf,Close,0.027,0.027,1,,,
confh,4,nesting,function,parse nested lua tables,,,1,14.183,14.509,62,0
lua,4,nesting,perf,Open,0.318,0.319,1,,,
lua,4,nesting,perf,Get Int: Number,0.037,0.036,1000,,,
lua,4,nesting,perf,Get Int: Table.number,0.073,0.073,1000,,,
lua,4,nesting,perf,Get Int: Table.table.number,0.074,0.074,1000,,,
lua,4,nesting,perf,Get Int: Table.table.table.number,0.073,0.073,1000,,,
lua,4,nesting,perf,Get Int: Table.table.table.table.number,0.073,0.073,1000,,,
lua,4,nesting,perf,Get Int: Table.table.table.table.table.number,0.073,0.073,1000,,,
lua,4,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.069,0.069,1000,,,
